InvoiceNumber/ID|Date|Contact|Description|AccountCode|Quantity|UnitAmount|LineAmount|Total|Status|Type
INV-2261|/Date(1669852800000+0000)/|Unit A|Electricity Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2263|/Date(1669852800000+0000)/|Unit E|Water Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2278|/Date(1669852800000+0000)/|Unit A|Rent Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2273|/Date(1669852800000+0000)/|Unit A|Dues Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2269|/Date(1669852800000+0000)/|Unit E|Dues Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2275|/Date(1669852800000+0000)/|Unit E|Rent Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2257|/Date(1669852800000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sale
INV-2258|/Date(1669852800000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sale
INV-2279|/Date(1669852800000+0000)/|Unit G|Electricity Unit G|200|1.0|90.0|90.0|90.0|PAID|Sale
INV-2240|/Date(1667260800000+0000)/|Unit D|Water Unit D|200|1.0|966.0|966.0|966.0|PAID|Sale
INV-2281|/Date(1669852800000+0000)/|Unit D|Electricity Unit D|200|1.0|2587.0|2587.0|2587.0|PAID|Sale
INV-2276|/Date(1669852800000+0000)/|Unit D|Rent Unit D|200|1.0|15729.0|15729.0|15729.0|PAID|Sale
INV-2270|/Date(1669852800000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2256|/Date(1669852800000+0000)/|Unit G|Water Unit G|200|1.0|138.0|138.0|138.0|PAID|Sale
INV-2283|/Date(1669852800000+0000)/|Unit C|Rent Unit C|200|1.0|15729.0|15729.0|15729.0|PAID|Sale
INV-2271|/Date(1669852800000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2265|/Date(1669852800000+0000)/|Unit C|Water Unit C|200|1.0|1794.0|1794.0|1794.0|PAID|Sale
INV-2260|/Date(1669852800000+0000)/|Unit C|Electricity Unit C|200|1.0|8768.0|8768.0|8768.0|PAID|Sale
INV-2282|/Date(1669852800000+0000)/|Unit B|Electricity Unit B|200|1.0|4090.0|4090.0|4090.0|PAID|Sale
INV-2277|/Date(1669852800000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2272|/Date(1669852800000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2266|/Date(1669852800000+0000)/|Unit B|Water Unit B|200|1.0|1380.0|1380.0|1380.0|PAID|Sale
INV-2274|/Date(1669852800000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2268|/Date(1669852800000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2262|/Date(1669852800000+0000)/|Unit F|Water Unit F|200|1.0|1725.0|1725.0|1725.0|PAID|Sale
INV-2259|/Date(1669852800000+0000)/|Unit F|Electricity Unit F|200|1.0|2587.0|2587.0|2587.0|PAID|Sale
INV-2303|/Date(1672531200000+0000)/|Unit A|Electricity Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2311|/Date(1672531200000+0000)/|Unit A|Dues Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2299|/Date(1672531200000+0000)/|Unit E|Electricity Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2293|/Date(1672531200000+0000)/|Unit E|Water Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2291|/Date(1672531200000+0000)/|Unit A|Water Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2287|/Date(1672531200000+0000)/|Unit E|Rent Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2308|/Date(1672531200000+0000)/|Unit E|Dues Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2284|/Date(1672531200000+0000)/|Unit A|Rent Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2301|/Date(1672531200000+0000)/|Unit C|Electricity Unit C||1.0|0.0|0.0|0.0|PAID|Sale
INV-2310|/Date(1672531200000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2288|/Date(1672531200000+0000)/|Unit C|Rent Unit C|200|1.0|16500.0|16500.0|16500.0|PAID|Sale
INV-2264|/Date(1669852800000+0000)/|Unit D|Water Unit D|200|1.0|897.0|897.0|897.0|PAID|Sale
INV-2309|/Date(1672531200000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2306|/Date(1672531200000+0000)/|Unit C|Water Unit C|200|1.0|1518.0|1518.0|1518.0|PAID|Sale
INV-2302|/Date(1672531200000+0000)/|Unit B|Electricity Unit B|200|1.0|4403.0|4403.0|4403.0|PAID|Sale
INV-2300|/Date(1672531200000+0000)/|Unit D|Electricity Unit D|200|1.0|2614.0|2614.0|2614.0|PAID|Sale
INV-2297|/Date(1672531200000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sale
INV-2296|/Date(1672531200000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sale
INV-2295|/Date(1672531200000+0000)/|Unit G|Water Unit G|200|1.0|69.0|69.0|69.0|PAID|Sale
INV-2294|/Date(1672531200000+0000)/|Unit G|Electricity Unit G|200|1.0|69.0|69.0|69.0|PAID|Sale
INV-2292|/Date(1672531200000+0000)/|Unit B|Water Unit B|200|1.0|1104.0|1104.0|1104.0|PAID|Sale
INV-2290|/Date(1672531200000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2286|/Date(1672531200000+0000)/|Unit D|Rent Unit D|200|1.0|16500.0|16500.0|16500.0|PAID|Sale
INV-2285|/Date(1672531200000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2307|/Date(1672531200000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2304|/Date(1672531200000+0000)/|Unit F|Water Unit F|200|1.0|1518.0|1518.0|1518.0|PAID|Sale
INV-2298|/Date(1672531200000+0000)/|Unit F|Electricity Unit F|200|1.0|1998.0|1998.0|1998.0|PAID|Sale
INV-2289|/Date(1672531200000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2339|/Date(1675209600000+0000)/|Unit A|Rent Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2336|/Date(1675209600000+0000)/|Unit E|Rent Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2333|/Date(1675209600000+0000)/|Unit A|Dues Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2327|/Date(1675209600000+0000)/|Unit A|Water Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2323|/Date(1675209600000+0000)/|Unit E|Water Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2321|/Date(1675209600000+0000)/|Unit A|Electricity Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2317|/Date(1675209600000+0000)/|Unit E|Electricity Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2329|/Date(1675209600000+0000)/|Unit E|Dues Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2305|/Date(1672531200000+0000)/|Unit D|Water Unit D|200|1.0|1035.0|1035.0|1035.0|PAID|Sale
INV-2338|/Date(1675209600000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2337|/Date(1675209600000+0000)/|Unit D|Rent Unit D|200|1.0|16500.0|16500.0|16500.0|PAID|Sale
INV-2335|/Date(1675209600000+0000)/|Unit C|Rent Unit C|200|1.0|16500.0|16500.0|16500.0|PAID|Sale
INV-2334|/Date(1675209600000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2332|/Date(1675209600000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2331|/Date(1675209600000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2330|/Date(1675209600000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2328|/Date(1675209600000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2325|/Date(1675209600000+0000)/|Unit C|Water Unit C|200|1.0|1518.0|1518.0|1518.0|PAID|Sale
INV-2319|/Date(1675209600000+0000)/|Unit C|Electricity Unit C|200|1.0|7468.0|7468.0|7468.0|PAID|Sale
INV-2318|/Date(1675209600000+0000)/|Unit D|Electricity Unit D|200|1.0|2603.0|2603.0|2603.0|PAID|Sale
INV-2326|/Date(1675209600000+0000)/|Unit B|Water Unit B|200|1.0|1311.0|1311.0|1311.0|PAID|Sale
INV-2320|/Date(1675209600000+0000)/|Unit B|Electricity Unit B|200|1.0|3910.0|3910.0|3910.0|PAID|Sale
INV-2315|/Date(1675209600000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sale
INV-2314|/Date(1675209600000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sale
INV-2367|/Date(1677628800000+0000)/|Unit A|Rent Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2364|/Date(1677628800000+0000)/|Unit E|Rent Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2351|/Date(1677628800000+0000)/|Unit E|Water Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2362|/Date(1677628800000+0000)/|Unit A|Dues Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2355|/Date(1677628800000+0000)/|Unit A|Water Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2346|/Date(1677628800000+0000)/|Unit E|Electricity Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2349|/Date(1677628800000+0000)/|Unit A|Electricity Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2363|/Date(1677628800000+0000)/|Unit C|Rent Unit C|200|1.0|16500.0|16500.0|16500.0|PAID|Sale
INV-2361|/Date(1677628800000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2322|/Date(1675209600000+0000)/|Unit F|Water Unit F|200|1.0|1311.0|1311.0|1311.0|PAID|Sale
INV-2365|/Date(1677628800000+0000)/|Unit D|Rent Unit D|200|1.0|16500.0|16500.0|16500.0|PAID|Sale
INV-2360|/Date(1677628800000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2347|/Date(1677628800000+0000)/|Unit D|Electricity Unit D|200|1.0|2736.0|2736.0|2736.0|PAID|Sale
INV-2324|/Date(1675209600000+0000)/|Unit D|Water Unit D|200|1.0|966.0|966.0|966.0|PAID|Sale
INV-2312|/Date(1675209600000+0000)/|Unit G|Electricity Unit G|200|1.0|51.0|51.0|51.0|PAID|Sale
INV-2313|/Date(1675209600000+0000)/|Unit G|Water Unit G|200|1.0|69.0|69.0|69.0|PAID|Sale
INV-2316|/Date(1675209600000+0000)/|Unit F|Electricity Unit F|200|1.0|1802.0|1802.0|1802.0|PAID|Sale
INV-2344|/Date(1677628800000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sale
INV-2343|/Date(1677628800000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sale
INV-2342|/Date(1677628800000+0000)/|Unit G|Water Unit G|200|1.0|138.0|138.0|138.0|PAID|Sale
INV-2341|/Date(1677628800000+0000)/|Unit G|Electricity Unit G|200|1.0|85.0|85.0|85.0|PAID|Sale
INV-2357|/Date(1677628800000+0000)/|Unit E|Dues Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2359|/Date(1677628800000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2356|/Date(1677628800000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2340|/Date(1677628800000+0000)/|Unit C|Electricity Unit C|200|1.0|8621.0|8621.0|8621.0|PAID|Sale
INV-2353|/Date(1677628800000+0000)/|Unit C|Water Unit C|200|1.0|1863.0|1863.0|1863.0|PAID|Sale
INV-2366|/Date(1677628800000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2358|/Date(1677628800000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2354|/Date(1677628800000+0000)/|Unit B|Water Unit B|200|1.0|1311.0|1311.0|1311.0|PAID|Sale
INV-2348|/Date(1677628800000+0000)/|Unit B|Electricity Unit B|200|1.0|4158.0|4158.0|4158.0|PAID|Sale
INV-2394|/Date(1680307200000+0000)/|Unit E|Rent Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2385|/Date(1680307200000+0000)/|Unit E|Water Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2388|/Date(1680307200000+0000)/|Unit A|Water Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2391|/Date(1680307200000+0000)/|Unit A|Dues Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2380|/Date(1680307200000+0000)/|Unit E|Electricity Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2372|/Date(1680307200000+0000)/|Unit E|Dues Unit E||1.0|0.0|0.0|0.0|PAID|Sale
INV-2383|/Date(1680307200000+0000)/|Unit A|Electricity Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2368|/Date(1680307200000+0000)/|Unit A|Rent Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2387|/Date(1680307200000+0000)/|Unit B|Water Unit B|200|1.0|1311.0|1311.0|1311.0|PAID|Sale
INV-2382|/Date(1680307200000+0000)/|Unit B|Electricity Unit B|200|1.0|3979.0|3979.0|3979.0|PAID|Sale
INV-2396|/Date(1680480000000+0000)/|materials unit E|RENT 1month advance 2months deposit|200|1.0|60000.0|60000.0|60000.0|PAID|Sale
INV-2350|/Date(1677628800000+0000)/|Unit F|Water Unit F|200|1.0|1656.0|1656.0|1656.0|PAID|Sale
INV-2345|/Date(1677628800000+0000)/|Unit F|Electricity Unit F|200|1.0|2675.0|2675.0|2675.0|PAID|Sale
INV-2393|/Date(1680307200000+0000)/|Unit C|Rent Unit C|200|1.0|16500.0|16500.0|16500.0|PAID|Sale
INV-2390|/Date(1680307200000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2352|/Date(1677628800000+0000)/|Unit D|Water Unit D|200|1.0|1005.0|1005.0|1005.0|PAID|Sale
INV-2389|/Date(1680307200000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2381|/Date(1680307200000+0000)/|Unit D|Electricity Unit D|200|1.0|2626.0|2626.0|2626.0|PAID|Sale
INV-2370|/Date(1680307200000+0000)/|Unit D|Rent Unit D|200|1.0|16500.0|16500.0|16500.0|PAID|Sale
INV-2395|/Date(1680307200000+0000)/|Unit G|Electricity Unit G|200|1.0|80.4|80.4|80.4|PAID|Sale
INV-2379|/Date(1680307200000+0000)/|Unit G|Water Unit G|200|1.0|71.84|71.84|71.84|PAID|Sale
INV-2378|/Date(1680307200000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sale
INV-2377|/Date(1680307200000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sale
INV-2371|/Date(1680307200000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2369|/Date(1680307200000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2397|/Date(1681171200000+0000)/|Home|return money fr Judith|200|1.0|20000.0|20000.0|20000.0|PAID|Sale
INV-2392|/Date(1680307200000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2373|/Date(1680307200000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2386|/Date(1680307200000+0000)/|Unit C|Water Unit C|200|1.0|1652.0|1652.0|1652.0|PAID|Sale
INV-2375|/Date(1680307200000+0000)/|Unit C|Electricity Unit C|200|1.0|8602.0|8602.0|8602.0|PAID|Sale
INV-2398|/Date(1682380800000+0000)/|Unit A|Dues Unit A|200|1.0|60000.0|60000.0|60000.0|PAID|Sale
INV-2414|/Date(1682899200000+0000)/|Unit B|Electricity Unit B|200|1.0|5197.0|5197.0|5197.0|PAID|Sale
INV-2400|/Date(1682899200000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2402|/Date(1682899200000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2422|/Date(1682899200000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2426|/Date(1682899200000+0000)/|Unit C|Rent Unit C|200|1.0|16500.0|16500.0|16500.0|PAID|Sale
INV-2403|/Date(1682899200000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2401|/Date(1682899200000+0000)/|Unit D|Rent Unit D|200|1.0|16500.0|16500.0|16500.0|PAID|Sale
INV-2423|/Date(1682899200000+0000)/|Unit A|Dues Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2399|/Date(1682899200000+0000)/|Unit A|Rent Unit A||1.0|0.0|0.0|0.0|PAID|Sale
INV-2374|/Date(1680307200000+0000)/|Unit D|Water Unit D|200|1.0|921.0|921.0|921.0|PAID|Sale
INV-2413|/Date(1682899200000+0000)/|Unit D|Electricity Unit D|200|1.0|3817.0|3817.0|3817.0|PAID|Sale
INV-2406|/Date(1682899200000+0000)/|Unit C|Electricity Unit C|200|1.0|10073.0|10073.0|10073.0|PAID|Sale
INV-2418|/Date(1682899200000+0000)/|Unit C|Water Unit C|200|1.0|1688.0|1688.0|1688.0|PAID|Sale
INV-2384|/Date(1680307200000+0000)/|Unit F|Water Unit F|200|1.0|1796.0|1796.0|1796.0|PAID|Sale
INV-2410|/Date(1682899200000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sale
INV-2409|/Date(1682899200000+0000)/|Unit G|Water Unit G|200|1.0|153.0|153.0|153.0|PAID|Sale
INV-2408|/Date(1682899200000+0000)/|Unit G|Electricity Unit G|200|1.0|80.37|80.37|80.37|PAID|Sale
INV-2407|/Date(1682899200000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sale
INV-2376|/Date(1680307200000+0000)/|Unit F|Electricity Unit F|200|1.0|2881.0|2881.0|2881.0|PAID|Sale
INV-2424|/Date(1682899200000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2420|/Date(1682899200000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2412|/Date(1682899200000+0000)/|Unit E|Electricity Unit E|200|1.0|5853.0|5853.0|5853.0|PAID|Sale
INV-2404|/Date(1682899200000+0000)/|Unit B|Water Unit B|200|1.0|1381.0|1381.0|1381.0|PAID|Sale
INV-2425|/Date(1682899200000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2405|/Date(1682899200000+0000)/|Unit E|Water Unit E|200|1.0|760.0|760.0|760.0|PAID|Sale
INV-2421|/Date(1682899200000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2419|/Date(1682899200000+0000)/|Unit A|Water Unit A|200|1.0|614.0|614.0|614.0|PAID|Sale
INV-2415|/Date(1682899200000+0000)/|Unit A|Electricity Unit A|200|1.0|1255.0|1255.0|1255.0|PAID|Sale
INV-2431|/Date(1685577600000+0000)/|Unit C|Rent Unit C|200|1.0|16500.0|16500.0|16500.0|PAID|Sale
INV-2435|/Date(1685577600000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2436|/Date(1685577600000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2429|/Date(1685577600000+0000)/|Unit D|Rent Unit D|200|1.0|16500.0|16500.0|16500.0|PAID|Sale
INV-2448|/Date(1685577600000+0000)/|Unit D|Electricity Unit D|200|1.0|3573.0|3573.0|3573.0|PAID|Sale
INV-2417|/Date(1682899200000+0000)/|Unit D|Water Unit D|200|1.0|921.0|921.0|921.0|PAID|Sale
INV-2416|/Date(1682899200000+0000)/|Unit F|Water Unit F|200|1.0|1842.0|1842.0|1842.0|PAID|Sale
INV-2411|/Date(1682899200000+0000)/|Unit F|Electricity Unit F|200|1.0|3563.0|3563.0|3563.0|PAID|Sale
INV-2447|/Date(1685577600000+0000)/|Unit C|Electricity Unit C|200|1.0|7253.0|7253.0|7253.0|PAID|Sale
INV-2441|/Date(1685577600000+0000)/|Unit C|Water Unit C|200|1.0|1688.0|1688.0|1688.0|PAID|Sale
INV-2428|/Date(1685577600000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2434|/Date(1685577600000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2454|/Date(1685577600000+0000)/|Unit G|Electricity Unit G|200|1.0|75.0|75.0|75.0|PAID|Sale
INV-2453|/Date(1685577600000+0000)/|Unit G|Water Unit G|200|1.0|153.0|153.0|153.0|PAID|Sale
INV-2452|/Date(1685577600000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sale
INV-2451|/Date(1685577600000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sale
INV-2438|/Date(1685577600000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2432|/Date(1685577600000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2446|/Date(1685577600000+0000)/|Unit B|Electricity Unit B|200|1.0|4180.0|4180.0|4180.0|PAID|Sale
INV-2449|/Date(1685577600000+0000)/|Unit E|Electricity Unit E|200|1.0|5735.0|5735.0|5735.0|PAID|Sale
INV-2443|/Date(1685577600000+0000)/|Unit E|Water Unit E|200|1.0|760.0|760.0|760.0|PAID|Sale
INV-2430|/Date(1685577600000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2437|/Date(1685577600000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2439|/Date(1685577600000+0000)/|Unit A|Water Unit A|200|1.0|614.0|614.0|614.0|PAID|Sale
INV-2445|/Date(1685577600000+0000)/|Unit A|Electricity Unit A|200|1.0|3792.0|3792.0|3792.0|PAID|Sale
INV-2440|/Date(1685577600000+0000)/|Unit B|Water Unit B|200|1.0|1381.0|1381.0|1381.0|PAID|Sale
INV-2433|/Date(1685577600000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2427|/Date(1685577600000+0000)/|Unit A|Rent Unit A|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2465|/Date(1688169600000+0000)/|Unit E|Electricity Unit E|200|1.0|6950.0|6950.0|6950.0|DELETED|Sale
INV-2482|/Date(1688169600000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2442|/Date(1685577600000+0000)/|Unit D|Water Unit D|200|1.0|988.0|988.0|988.0|PAID|Sale
INV-2481|/Date(1688169600000+0000)/|Unit C|Rent Unit C|200|1.0|15729.0|15729.0|15729.0|PAID|Sale
INV-2480|/Date(1688169600000+0000)/|Unit D|Rent Unit D|200|1.0|15729.0|15729.0|15729.0|PAID|Sale
INV-2476|/Date(1688169600000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2472|/Date(1688169600000+0000)/|Unit B|Water Unit B|200|1.0|1368.0|1368.0|1368.0|PAID|Sale
INV-2467|/Date(1688169600000+0000)/|Unit B|Electricity Unit B|200|1.0|5869.0|5869.0|5869.0|PAID|Sale
INV-2466|/Date(1688169600000+0000)/|Unit D|Electricity Unit D|200|1.0|3895.0|3895.0|3895.0|PAID|Sale
INV-2463|/Date(1688169600000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sale
INV-2462|/Date(1688169600000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sale
INV-2461|/Date(1688169600000+0000)/|Unit G|Water Unit G|200|1.0|152.0|152.0|152.0|PAID|Sale
INV-2460|/Date(1688169600000+0000)/|Unit G|Electricity Unit G|200|1.0|120.0|120.0|120.0|PAID|Sale
INV-2450|/Date(1685577600000+0000)/|Unit F|Electricity Unit F|200|1.0|2531.0|2531.0|2531.0|PAID|Sale
INV-2444|/Date(1685577600000+0000)/|Unit F|Water Unit F|200|1.0|1919.0|1919.0|1919.0|PAID|Sale
INV-2478|/Date(1688169600000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2474|/Date(1688169600000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2469|/Date(1688169600000+0000)/|Unit F|Water Unit F|200|1.0|1900.0|1900.0|1900.0|PAID|Sale
INV-2459|/Date(1688169600000+0000)/|Unit C|Electricity Unit C|200|1.0|10738.0|10738.0|10738.0|PAID|Sale
INV-2471|/Date(1688169600000+0000)/|Unit C|Water Unit C|200|1.0|1748.0|1748.0|1748.0|PAID|Sale
INV-2456|/Date(1688169600000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2455|/Date(1688169600000+0000)/|Unit A|Rent Unit A|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2483|/Date(1688342400000+0000)/|Unit E|Electricity Unit E|200|1.0|5389.0|5389.0|5389.0|PAID|Sale
INV-2479|/Date(1688169600000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID|Sale
INV-2458|/Date(1688169600000+0000)/|Unit E|Water Unit E|200|1.0|648.0|648.0|648.0|PAID|Sale
INV-2477|/Date(1688169600000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2473|/Date(1688169600000+0000)/|Unit A|Water Unit A|200|1.0|504.0|504.0|504.0|PAID|Sale
INV-2468|/Date(1688169600000+0000)/|Unit A|Electricity Unit A|200|1.0|5527.0|5527.0|5527.0|PAID|Sale
INV-2457|/Date(1688169600000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2503|/Date(1690848000000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sale
INV-2509|/Date(1690848000000+0000)/|Unit D|Rent Unit D|200|1.0|16500.0|16500.0|16500.0|PAID|Sale
